Date,Motilal_Oswal_Flexi_Cap_Fund_Direct_Growth_NAV,Union_Flexi_Cap_Fund_Direct_Growth_NAV,Polycab,Trent,Kalyan Jewellers India,JIO Financial Services,Coforge,Persistent Systems,Mahindra & Mahindra,Zomato,AIRTELPP,Cholamandalam Invest,Tube Investments of India,Bharti Airtel,Larsen & Toubro,ICICI Bank,BSE,Max Healthcare Institute,Tata Elxsi,Electrosteel Castings
2016-12-30,19.07,14.96,,200.4,,,424.7,310.77,592.35,,,189.32,,280.64,899.4,232.09,,,702.6,23.25
2016-12-29,18.91,15.01,,200.55,,,424.15,307.6,587.48,,,197.64,,278.21,892.8,228.27,,,690.23,22.95
2016-12-28,18.63,15.07,,201.4,,,424.95,311.62,587.05,,,187.87,,274.99,899.97,228.86,,,676.15,22.8
2016-12-27,18.51,15.03,,199.95,,,423.75,306.4,583.62,,,189.44,,275.09,903.73,230.5,,,665.05,22.4
2016-12-26,18.22,15.21,,196,,,410.45,298.57,574.35,,,186.12,,271.87,891.73,225.59,,,648.42,21.9
2016-12-23,18.53,15.22,,196.15,,,429.9,299.79,585.8,,,186.96,,271.37,891.63,228.95,,,661.67,22
2016-12-22,18.49,15.02,,193.1,,,432.75,299.97,591.8,,,180.44,,268.34,876.43,229.95,,,679.17,22.05
2016-12-21,18.76,15.09,,196.05,,,433.15,301.04,595.23,,,180.66,,277.01,894.67,230.23,,,704.2,22.3
2016-12-20,18.72,15.09,,196.25,,,428.85,304.31,589.3,,,174.09,,277.8,903.67,228.73,,,712.15,22.5
2016-12-19,18.94,15.03,,199.7,,,423.4,301.81,588.52,,,171.38,,280.5,896.63,233.73,,,707.23,23.05
2016-12-16,19.07,15.22,,198.55,,,427.1,303.28,590.5,,,165.4,,284.87,907.07,232.36,,,723.08,22.65
2016-12-15,19.1,15.31,,197.6,,,427.55,306.55,593.27,,,168.89,,292.39,904.57,236.64,,,728.65,22.5
2016-12-14,19.05,15.12,,197.75,,,425.25,302.54,586.98,,,162.15,,296.2,906.63,236.86,,,727.83,22.7
2016-12-13,19.24,15.08,,202.25,,,430.95,299.92,583.7,,,167.67,,303,917.13,240.36,,,743.7,23
2016-12-12,19.16,15.04,,199.8,,,428.65,299.24,582.8,,,173.98,,302.22,909.97,240.77,,,741.75,23.25
2016-12-09,19.56,14.81,,202.75,,,437.9,299.47,594.17,,,177.29,,304.84,908.13,244.05,,,712.67,21.65
2016-12-08,19.61,14.94,,203.7,,,427.65,299.69,604.6,,,177.92,,305.25,911.3,238.86,,,694.67,21.75
2016-12-07,19.38,14.85,,198.2,,,424.55,300.32,591,,,174.98,,301.3,902.53,235.18,,,689.98,20.9
2016-12-06,19.41,14.69,,198.35,,,425.55,299.39,587.7,,,182.07,,301.94,908.1,237.27,,,690.3,21.35
2016-12-05,19.44,14.92,,199.5,,,420.25,299.24,590.65,,,183.62,,300.01,904.1,237.14,,,673.38,21.5
2016-12-02,19.3,14.93,,177.9,,,423.25,296.2,572.77,,,188.43,,292.53,907.9,235.91,,,656.9,21.7
2016-12-01,19.55,14.97,,178.7,,,425.2,297.7,580.05,,,192.39,,292.16,925.57,235.59,,,650.73,22.65
2016-11-30,19.7,14.92,,180.25,,,425.2,302.31,592.55,,,194.09,,298.04,921.83,241.41,,,634.5,23.65
2016-11-29,19.52,15.53,,181.95,,,426,304.03,592.92,,,195.7,,298.27,901.63,232.23,,,627.1,23.45
2016-11-28,19.3,15.97,,181.45,,,422.55,300.42,581.25,,,192.15,,292.72,904.63,232.09,,,629.67,22.55
2016-11-25,19.25,15.9,,181.65,,,417.4,300.72,586.5,,,199.04,,276.37,913.8,236.45,,,621.62,22.05
2016-11-24,18.95,16.12,,182,,,400.1,301.01,581.85,,,193.2,,277.66,899.77,235.73,,,579,21.1
2016-11-23,19.1,16.04,,183,,,399.8,297.92,595.9,,,198.06,,275.96,904.83,240.86,,,544.12,21.45
2016-11-22,18.96,15.96,,184.35,,,400.55,294.3,609.55,,,199.44,,279.08,886.37,238.82,,,518.27,20.8
2016-11-21,18.63,16.15,,182.55,,,399,294.68,599.7,,,196.81,,274.99,898.6,237.45,,,515.6,20.6
2016-11-18,19.17,16.25,,186.45,,,401.5,294.65,619.92,,,196.88,,278.9,913.63,240.55,,,533.8,21.35
2016-11-17,19.09,16.48,,189.2,,,402.25,298.74,609.83,,,202.91,,272.84,914,243.32,,,533.48,21.3
2016-11-16,19.14,16.45,,193.35,,,400.45,302.69,618.67,,,195.31,,284.31,917.03,242,,,534.58,22.45
2016-11-15,19,16.36,,191.55,,,399.25,302.11,619.15,,,181.47,,277.89,913.53,245.23,,,539,22.35
2016-11-11,19.86,16.41,,191.85,,,396.1,306.08,620.1,,,187.14,,276.74,925.87,251.27,,,569.9,24.65
2016-11-10,20.4,16.55,,199.45,,,407.05,319.35,660.65,,,197.5,,283.4,941.4,266,,,605.1,25.45
2016-11-09,20.2,16.48,,198.65,,,403.95,316.26,666.67,,,210.04,,276.37,926.97,255.86,,,596.65,23.95
2016-11-08,20.41,16.45,,201.75,,,407.25,327.51,692.3,,,221.64,,279.95,931.47,257.45,,,620.35,24.75
2016-11-07,20.33,16.42,,195.3,,,404.9,330.75,688.98,,,223.34,,280.6,932,253.36,,,615.58,24.9
2016-11-04,20.08,16.41,,195.8,,,403,327.41,686.17,,,223.66,,281.61,946.53,245.27,,,621.23,24.45
2016-11-03,20.45,16.45,,202.05,,,395.75,323.79,680.48,,,227.27,,283.67,962.8,245.23,,,629.2,26.2
2016-11-02,20.65,16.25,,200.7,,,405.8,326.14,684.65,,,232.51,,284.27,965.77,247.18,,,635.45,26.5
2016-11-01,20.98,16.41,,207.35,,,404.4,331.45,663.17,,,233.29,,291.48,975.43,250.32,,,655.65,27.65
2016-10-30,20.84,16.37,,204.3,,,410.6,331.25,658.5,,,237.16,,292.62,983.5,251.86,,,648.7,27.6
2016-10-28,20.78,16.56,,199.4,,,406.85,326.96,655.9,,,237.08,,292.76,987.13,251.68,,,647.42,27.5
2016-10-27,20.54,16.52,,197.8,,,408.8,321.72,649.88,,,227.83,,296.66,983.53,258.45,,,619.5,27.45
2016-10-26,20.66,16.56,,199.1,,,423.15,329.88,654.48,,,230.71,,291.71,988.2,253.09,,,635.62,28.9
2016-10-25,20.82,16.61,,203.85,,,423.55,328.61,651.95,,,235.14,,286.29,989.4,262.95,,,657.17,29.35
2016-10-24,20.8,16.59,,203.1,,,428.05,328.53,669.62,,,237.95,,281.56,995.1,258.68,,,666.75,29.55
2016-10-21,20.72,16.5,,205.45,,,428.25,329.26,663.38,,,241.73,,284.41,1007.23,252.18,,,671.23,28.1
2016-10-20,20.65,16.15,,208.45,,,423.2,337.54,663.7,,,237.09,,283.81,1002.43,252.36,,,676.67,27.25
2016-10-19,20.62,16.03,,209.5,,,426.45,341.65,663.95,,,237.55,,281.84,994.03,240.95,,,676.45,25.05
2016-10-18,20.54,16.39,,212.1,,,415.95,346.69,666.67,,,239.13,,281.56,992.17,245.77,,,669.45,24.9
2016-10-17,20.29,16.33,,208.55,,,411.3,344.6,656.55,,,240.32,,276.65,965.3,235.23,,,653.33,24.95
2016-10-14,20.5,16.32,,210.35,,,440.3,341.93,678.55,,,240.95,,280.41,983.23,219.77,,,660.1,24.95
2016-10-13,20.47,16.48,,214.5,,,421.6,342.6,684.88,,,237.2,,281.65,958.93,219.23,,,662.75,25.25
2016-10-10,20.63,16.54,,214.1,,,415.5,338.14,688.45,,,236.75,,290.05,966.67,227.36,,,671.98,24.25
2016-10-07,20.66,16.37,,215.35,,,408.25,337.34,687,,,239.78,,293.31,971.3,227.82,,,672.35,24.1
2016-10-06,20.78,16.35,,216.85,,,420.75,336.74,686.45,,,242.12,,295.93,969.67,228.41,,,683.1,23.25
2016-10-05,20.77,16.39,,219.25,,,425.15,342.78,699.6,,,245.63,,295.38,969.3,232.23,,,697.48,23.3
2016-10-04,20.77,16.38,,222.55,,,426,347.12,707.67,,,242.17,,297.49,966.1,234.73,,,705.88,22.5
2016-10-03,20.7,16.31,,223.05,,,426.35,330,721.92,,,236.21,,292.62,980.47,232.86,,,700.65,21.75
2016-09-30,20.27,16.3,,213.45,,,418.95,319.4,702.85,,,231.47,,288.31,955.43,229.23,,,696.12,20.8
2016-09-29,20.19,16.25,,209.1,,,412.6,319.38,682.2,,,224.68,,289.87,958.4,227.59,,,691.17,20.9
2016-09-28,20.63,16.51,,209.65,,,439.05,308.82,688.38,,,227.72,,295.42,970.6,237.05,,,747.35,21.95
2016-09-27,20.47,16.64,,210.15,,,440.4,311.49,685.85,,,227.17,,289.04,957.6,236.36,,,748.85,21.9
2016-09-26,20.51,16.56,,212.15,,,440.9,301.61,690.1,,,226.33,,294.14,977.13,238.68,,,756.27,21.75
2016-09-23,20.52,16.63,,212.05,,,431.35,300.47,705.05,,,223.43,,300.2,998,246.59,,,765.08,21.75
2016-09-22,20.46,16.34,,212.5,,,412.35,297.1,706.8,,,223.01,,300.24,999.97,250.45,,,773.95,22.4
2016-09-21,20.14,16.28,,214.8,,,410,300.09,703.45,,,215.4,,295.52,981.4,245.36,,,775.77,21.95
2016-09-20,20.06,16.27,,219.45,,,407.65,299.94,704.92,,,216.66,,293.08,983.97,247.36,,,773.52,22.1
2016-09-19,20.13,16.16,,224.4,,,411.2,302.31,708.5,,,216.96,,297.63,986.53,246.91,,,775.45,21.85
2016-09-16,20.1,15.95,,225.7,,,408.6,306.08,703.33,,,219.65,,297.12,982.13,243.05,,,775.7,22
2016-09-15,19.98,15.96,,230.8,,,405.7,305.65,703.12,,,219.82,,296.3,980.17,246,,,771.38,22.05
2016-09-14,19.97,15.96,,239.8,,,411,308.85,705.77,,,214.86,,293.68,983.53,246.77,,,758.7,22.2
2016-09-12,19.94,16.07,,241.45,,,405,309.32,712.98,,,212.43,,292.03,975.47,243.82,,,754.65,22.05
2016-09-09,20.18,16.01,,234.48,,,403.1,307.9,736.23,,,220.57,,295.75,1011.8,249.18,,,766.23,22.7
2016-09-08,20.34,16,,234.15,,,394.45,307.5,746.05,,,219.9,,297.86,1026.33,251.23,,,767.33,22.15
2016-09-07,20.23,16.08,,235.63,,,399.85,302.21,744.38,,,222.66,,293.96,1012.17,252.86,,,771.52,22.8
2016-09-06,20.29,16.1,,239.81,,,397.25,306.05,744.92,,,221.86,,295.19,1010.93,247.91,,,768.67,23.9
2016-09-02,19.98,15.99,,224.68,,,400.6,310,736.8,,,219.72,,292.81,1003.37,237.55,,,784.27,21.8
2016-09-01,19.89,15.95,,219.62,,,399.6,308.6,726.77,,,233.22,,285.42,1004.73,237.23,,,781.23,21.95
2016-08-31,19.93,15.99,,217.57,,,400,311.97,718.3,,,231.9,,304.51,1008.63,234.55,,,789.77,23.25
2016-08-30,19.83,15.9,,214.94,,,395.65,310.57,718,,,234.05,,304.7,983.77,232.95,,,793.92,23.45
2016-08-29,19.55,15.84,,209.77,,,391.2,308.97,711.2,,,233.43,,314.57,973,227.73,,,783.17,23.55
2016-08-26,19.59,16.02,,207.53,,,399.45,303.38,712.42,,,231.93,,315.81,951.47,223,,,804.95,23.75
2016-08-25,19.65,16.12,,200.55,,,402.05,314.81,706.92,,,220.86,,317.69,969.77,224.5,,,805.08,23.05
2016-08-24,19.67,16.02,,194.61,,,410.75,319.5,717.42,,,217.45,,323.75,982.33,225.86,,,815.4,23.45
2016-08-23,19.54,15.82,,192.65,,,412.4,320.3,721.35,,,217.7,,324.81,984.77,227.45,,,810.62,23.2
2016-08-22,19.6,15.76,,192.63,,,417.45,323.27,721.77,,,221.2,,321.55,995.1,229.32,,,809.33,22.75
2016-08-19,19.62,15.91,,191.74,,,420.8,321.55,729.48,,,223.44,,322.65,996.23,230.82,,,808.98,22.4
